@relation 'TAJO'

@attribute release numeric
@attribute fileName string
@attribute numberOfLines numeric
@attribute numberOfAuthors numeric
@attribute age numeric
@attribute weightAge numeric
@attribute numberOfCommits numeric
@attribute changeSetSize numeric
@attribute avgChangeSetSize numeric
@attribute maxChangeSetSize numeric
@attribute addedLines numeric
@attribute avgAddedLines numeric
@attribute maxAddedLines numeric
@attribute changedLines numeric
@attribute avgChangedLines numeric
@attribute maxChangedLines numeric
@attribute churn numeric
@attribute avgChurn numeric
@attribute maxChurn numeric
@attribute numberOfBugs numeric
@attribute buggy {NO,YES}

@data
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/global/GlobalPlanner.java,1454,1,1,4,67,339,5,16,2583,38,144,2920,43,157,2246,33,131,7,NO
1,tajo-core/src/test/java/org/apache/tajo/engine/eval/TestSQLExpression.java,995,1,1,1,21,591,28,58,584,27,32,988,47,57,180,8,10,2,NO
1,tajo-core/src/main/java/org/apache/tajo/worker/TajoWorkerManagerService.java,177,1,1,1,9,72,8,8,18,2,2,27,3,3,9,1,1,1,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/function/string/RegexpReplace.java,120,1,1,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/DistinctGroupbyThirdAggregationExec.java,292,1,1,1,2,100,50,50,2,1,1,8,4,4,-4,-2,0,1,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/ha/TestHAServiceHDFSImpl.java,160,1,1,1,12,36,3,5,40,3,4,76,6,7,4,0,1,2,NO
1,tajo-plan/src/main/java/org/apache/tajo/plan/rewrite/rules/PartitionedTableRewriter.java,462,1,1,3,22,370,16,50,272,12,42,958,43,172,-414,-18,11,4,NO
1,tajo-core/src/test/java/org/apache/tajo/engine/planner/global/TestBroadcastJoinPlan.java,824,1,1,2,33,88,2,3,1562,47,84,2002,60,94,1122,34,84,3,NO
1,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsFileScheduledReporter.java,58,1,1,1,8,24,3,3,24,3,3,40,5,5,8,1,1,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/DropTableNode.java,80,16,16,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,YES
1,tajo-core/src/main/java/org/apache/tajo/util/SplitUtil.java,106,1,1,1,1,14,14,14,106,106,106,106,106,106,106,106,106,1,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/physical/TestNLJoinExec.java,201,20,20,1,29,1689,58,94,150,5,6,317,10,13,-17,0,0,2,YES
1,tajo-core/src/main/java/org/apache/tajo/engine/function/string/LTrim.java,79,1,1,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
1,tajo-plan/src/main/java/org/apache/tajo/plan/algebra/BaseAlgebraVisitor.java,800,1,1,1,9,27,3,3,27,3,3,36,4,4,18,2,2,1,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/StoreTableExec.java,107,47,47,2,51,2754,54,65,425,8,15,799,15,30,51,1,2,3,NO
1,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/ExitCommand.java,53,1,1,1,4,4,1,1,4,1,1,4,1,1,4,1,1,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/Task.java,692,20,20,3,84,444,5,12,336,4,8,540,6,16,132,1,6,7,YES
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/HavingNode.java,73,1,1,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,YES
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyServerBase.java,189,20,20,1,23,102,4,6,36,1,3,58,2,3,14,0,3,2,NO
1,tajo-jdbc/src/main/java/org/apache/tajo/jdbc/MetaDataTuple.java,165,1,1,2,21,184,8,14,85,4,5,95,4,5,75,3,5,2,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/logical/PartitionedTableScanNode.java,159,1,1,1,11,33,3,3,44,4,4,44,4,4,44,4,4,1,NO
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/BlockingRpcClient.java,261,5,5,2,40,515,12,21,155,3,5,317,7,13,-7,0,4,3,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/PatternMatchPredicateEval.java,96,8,8,1,12,384,32,32,132,11,11,192,16,16,72,6,6,1,YES
1,tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/Tablespace.java,414,1,1,2,9,118,13,14,3,0,3,99,11,12,-93,-10,3,2,NO
1,tajo-core/tajo-core-backend/src/test/java/tajo/master/TestRepartitioner.java,73,47,47,1,17,119,7,7,1241,73,73,1241,73,73,1241,73,73,1,NO
1,tajo-rpc/src/test/java/org/apache/tajo/rpc/TestBlockingRpc.java,194,5,5,4,63,655,10,21,977,15,61,1246,19,73,708,11,49,5,NO
1,tajo-storage/src/main/java/org/apache/tajo/storage/text/CSVLineSerializer.java,71,1,1,1,10,580,58,58,10,1,1,20,2,2,0,0,0,1,NO
1,tajo-core/src/main/java/org/apache/tajo/worker/event/TaskRunnerStartEvent.java,67,1,1,1,9,72,8,8,81,9,9,90,10,10,72,8,8,1,NO
1,tajo-common/src/test/java/org/apache/tajo/datum/TestArithmeticOperator.java,377,1,1,1,11,110,10,10,4147,377,377,4147,377,377,4147,377,377,1,NO
1,tajo-catalog/tajo-catalog-server/src/main/java/tajo/catalog/store/DBStore.java,1058,47,47,1,17,442,26,26,34,2,2,68,4,4,0,0,0,1,NO
1,tajo-core/tajo-core-pullserver/src/main/java/org/apache/tajo/pullserver/TajoPullServerService.java,659,12,12,2,24,180,7,13,192,8,12,228,9,12,156,6,12,2,YES
1,tajo-rpc/tajo-rpc-common/src/main/java/org/apache/tajo/rpc/RpcUtils.java,110,1,1,2,16,216,13,26,8,0,1,288,18,34,-272,-17,0,2,NO
1,tajo-core/src/test/java/org/apache/tajo/engine/query/TestInnerJoinQuery.java,335,1,0,1,8,56,7,7,0,0,0,8,1,1,-8,-1,0,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/global/MasterPlan.java,253,20,20,2,58,1096,18,33,253,4,8,323,5,9,183,3,7,4,YES
1,tajo-core/src/main/java/org/apache/tajo/querymaster/QueryMasterManagerService.java,262,1,1,1,10,70,7,7,10,1,1,20,2,2,0,0,0,1,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/physical/TestPhysicalPlanner.java,1016,20,20,2,24,1284,53,94,72,3,4,120,5,6,24,1,2,2,YES
1,tajo-client/src/main/java/org/apache/tajo/cli/ExecExternalShellCommand.java,119,1,1,2,22,154,7,10,220,10,14,374,17,22,66,3,6,2,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/worker/TestNodeResourceManager.java,317,1,1,1,6,24,4,4,228,38,38,234,39,39,222,37,37,1,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/query/TestInsertQuery.java,315,11,11,2,29,222,7,10,697,24,41,709,24,41,685,23,41,2,YES
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/TajoTestingCluster.java,565,20,20,3,97,1165,12,22,784,8,21,1102,11,31,466,4,14,6,YES
1,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogConstants.java,58,20,20,3,27,333,12,29,181,6,13,191,7,13,171,6,13,3,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/nameresolver/ResolverBySubExprsAndRels.java,42,1,1,1,11,176,16,16,462,42,42,462,42,42,462,42,42,1,NO
2,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/physical/TestRightOuterMergeJoinExec.java,500,30,30,1,12,1128,94,94,84,7,7,192,16,16,-24,-2,0,1,NO
2,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/physical/TestMergeJoinExec.java,214,43,43,1,29,1689,58,94,116,4,4,198,6,8,34,1,2,2,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/DatePartFromTimestamp.java,277,1,1,2,12,838,69,130,170,14,16,206,17,18,134,11,14,2,NO
2,tajo-core/src/main/java/org/apache/tajo/master/exec/CreateTableExecutor.java,145,1,1,1,2,258,129,130,2,1,1,6,3,4,-2,-1,0,1,NO
2,tajo-plan/src/main/java/org/apache/tajo/plan/serder/EvalNodeAdapter.java,51,1,1,1,10,90,9,9,20,2,2,30,3,3,10,1,1,1,NO
2,tajo-core-tests/src/test/java/org/apache/tajo/util/history/TestHistoryWriterReader.java,317,1,1,1,2,4,2,2,10,5,5,12,6,6,8,4,4,1,NO
2,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner2/physical/HashJoinExec.java,194,70,70,1,17,170,10,10,85,5,5,102,6,6,68,4,4,1,NO
2,tajo-core/tajo-core-storage/src/test/java/tajo/storage/TestCSVFile.java,129,70,70,2,34,986,29,31,119,3,4,221,6,8,17,0,1,2,YES
2,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryUnit.java,737,1,1,2,44,286,6,12,418,9,11,495,11,12,341,7,10,4,YES
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/CountRowsFunctionExpr.java,29,39,39,1,12,96,8,8,60,5,5,84,7,7,36,3,3,1,YES
2,tajo-common/src/main/java/org/apache/tajo/TajoConstants.java,39,43,43,3,79,2118,26,130,99,1,2,138,1,3,60,0,2,8,YES
2,tajo-core/src/test/java/org/apache/tajo/engine/planner/physical/TestFullOuterMergeJoinExec.java,539,1,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/optimizer/eval/EvalTreeOptimizer.java,78,1,1,1,11,55,5,5,22,2,2,22,2,2,22,2,2,1,YES
2,tajo-storage/src/main/java/org/apache/tajo/storage/v2/CSVFileScanner.java,386,13,13,1,23,1315,57,94,56,2,4,112,4,8,0,0,0,2,YES
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/ExprsVerifier.java,207,28,28,2,36,684,19,40,948,26,60,1380,38,96,516,14,24,3,YES
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/RightOuterMergeJoinExec.java,361,1,1,1,2,100,50,50,48,24,24,52,26,26,44,22,22,1,NO
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/client/TajoClient.java,417,43,43,1,29,453,15,21,179,6,7,334,11,14,24,0,2,2,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/global/rewriter/rules/BroadcastJoinRule.java,523,1,1,1,4,57,14,16,60,15,45,109,27,82,11,2,8,2,NO
2,tajo-core/tajo-core-storage/src/test/java/tajo/storage/TestRowFile2.java,234,70,70,2,34,986,29,31,323,9,16,901,26,48,-255,-7,1,2,YES
2,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/trevni/TrevniScanner.java,194,43,43,1,12,240,20,20,12,1,1,24,2,2,0,0,0,1,NO
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeDesc.java,79,1,1,1,3,71,23,24,12,4,4,12,4,4,12,4,4,1,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/function/string/BTrim.java,79,1,1,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
2,tajo-client/src/main/java/org/apache/tajo/client/ClientParameterHelper.java,163,1,1,1,2,258,129,130,4,2,2,4,2,2,4,2,2,1,NO
2,tajo-core/tajo-core-backend/src/test/java/tajo/worker/dataserver/TestHttpDataServer.java,159,70,70,2,34,1989,58,65,51,1,2,102,3,4,0,0,0,2,YES
2,tajo-catalog/tajo-catalog-drivers/tajo-hive/src/main/java/org/apache/tajo/catalog/store/HiveCatalogStore.java,1142,1,1,4,18,257,14,29,583,32,75,2115,117,220,-949,-52,20,5,NO
2,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBaseTablespace.java,1111,1,1,3,13,129,9,14,83,6,21,867,66,83,-701,-53,1,3,NO
2,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/physical/TestLeftOuterHashJoinExec.java,452,30,30,1,12,1128,94,94,72,6,6,144,12,12,0,0,0,1,NO
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/util/GeoIPUtil.java,46,7,7,1,12,108,9,9,24,2,2,48,4,4,0,0,0,1,NO
2,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestInSubquery.java,175,1,1,1,2,100,50,50,20,10,10,30,15,15,10,5,5,1,NO
2,tajo-core/tajo-core-storage/src/test/java/tajo/storage/index/TestBSTIndex.java,1228,70,70,2,85,3077,36,52,1360,16,36,2601,30,69,119,1,3,5,YES
2,tajo-storage/src/test/java/org/apache/tajo/HttpFileServerHandler.java,184,1,1,1,10,50,5,5,1840,184,184,1840,184,184,1840,184,184,1,YES
2,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestIndexDesc.java,112,43,43,1,4,52,13,13,8,2,2,16,4,4,0,0,0,1,NO
2,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/physical/TestHashSemiJoinExec.java,208,34,34,1,29,1689,58,94,99,3,4,181,6,8,17,0,1,2,NO
2,tajo-common/src/main/java/org/apache/tajo/util/ClassUtil.java,211,1,1,1,1,1,1,1,5,5,5,7,7,7,3,3,3,1,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/ProjectionPushDownRule.java,1061,1,1,1,66,319,4,9,1375,20,87,1793,27,108,957,14,66,6,YES
2,tajo-core/tajo-core-backend/src/main/java/tajo/master/TaskRunnerLauncherImpl.java,507,70,70,2,119,3383,28,52,374,3,6,629,5,9,119,1,6,7,YES
2,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/avro/TestAvroUtil.java,108,1,1,1,2,258,129,130,12,6,6,19,9,10,5,2,3,1,NO
2,tajo-client/src/main/java/org/apache/tajo/jdbc/WaitingResultSet.java,72,1,1,2,10,306,30,130,10,1,1,22,2,3,-2,0,0,2,NO
2,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/PhysicalPlanner.java,35,70,70,1,17,1105,65,65,51,3,3,204,12,12,-102,-6,0,1,YES
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/InsertRowsExec.java,107,1,1,1,2,258,129,130,2,1,1,4,2,2,0,0,0,1,NO
2,tajo-catalog/tajo-catalog-server/src/test/java/org/apache/tajo/catalog/store/TestXMLCatalogSchemaManager.java,496,1,1,2,18,246,13,23,78,4,7,148,8,14,8,0,1,2,NO
2,tajo-core-tests/src/test/java/org/apache/tajo/cli/tsql/TestTajoCliNegatives.java,137,1,1,2,16,64,4,6,16,1,1,32,2,2,0,0,0,2,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/query/QueryUnitRequest.java,51,1,1,1,10,80,8,8,20,2,2,30,3,3,10,1,1,1,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/logical/TableSubQueryNode.java,180,1,0,1,11,176,16,16,0,0,0,11,1,1,-11,-1,0,1,YES
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogUtil.java,545,43,43,6,76,2035,26,130,2514,33,122,2916,38,125,2112,27,119,10,YES
2,tajo-common/src/test/java/org/apache/tajo/datum/TestBoolDatum.java,96,43,43,2,24,420,17,32,744,31,60,1320,55,106,168,7,14,2,NO
2,tajo-core-tests/src/test/java/org/apache/tajo/engine/eval/TestEvalTreeUtil.java,374,1,1,2,10,306,30,130,21,2,3,40,4,5,2,0,1,2,NO
2,tajo-core/tajo-core-backend/src/main/java/tajo/master/GlobalEngine.java,338,70,70,2,51,731,14,31,170,3,6,255,5,6,85,1,6,3,YES
2,tajo-core-tests/src/test/java/org/apache/tajo/cli/tools/TestDDLBuilder.java,141,1,1,1,2,258,129,130,16,8,8,20,10,10,12,6,6,1,NO
2,tajo-storage/src/main/java/org/apache/tajo/storage/MemoryUtil.java,163,12,12,1,12,324,27,27,24,2,2,24,2,2,24,2,2,1,YES
2,tajo-storage/tajo-storage-pgsql/src/test/java/org/apache/tajo/storage/pgsql/PgSQLTestServer.java,211,1,1,1,2,100,50,50,2,1,1,4,2,2,0,0,0,1,NO
2,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestSortExec.java,178,1,1,1,2,258,129,130,4,2,2,14,7,7,-6,-3,0,1,NO
2,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/jdbc/TestResultSet.java,125,23,23,1,24,1272,53,94,84,3,6,144,6,9,24,1,3,2,NO
2,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestTableMeta.java,129,43,43,2,11,276,25,130,260,23,27,273,24,27,247,22,27,2,NO
2,tajo-rpc/src/main/java/org/apache/tajo/rpc/RpcConnectionPool.java,198,26,26,2,22,121,5,10,198,9,12,264,12,16,132,6,8,2,YES
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/TajoMaster.java,646,43,43,2,53,179,3,7,298,5,14,535,10,23,61,1,5,4,NO
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/RelationNode.java,48,32,32,1,24,228,9,11,48,2,2,48,2,2,48,2,2,2,YES
2,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/query/TestCaseByCases.java,66,19,19,1,60,312,5,8,1272,21,66,1272,21,66,1272,21,66,5,YES
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/geoip/GeoIPCountryText.java,56,7,7,1,12,108,9,9,672,56,56,672,56,56,672,56,56,1,NO
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/QueryUnitAttempt.java,383,37,37,1,48,216,4,12,120,2,7,276,5,11,-36,0,3,4,YES
2,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoWriteSupport.java,153,1,1,1,6,24,4,4,18,3,3,36,6,6,0,0,0,1,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/NamedExprsManager.java,369,1,1,1,11,22,2,2,11,1,1,22,2,2,0,0,0,1,YES
2,tajo-common/src/main/java/org/apache/tajo/tuple/memory/UnSafeTupleBytesComparator.java,87,1,1,1,2,4,2,2,40,20,20,104,52,52,-24,-12,0,1,NO
2,tajo-client/src/main/java/org/apache/tajo/client/QueryClientImpl.java,628,1,1,3,48,1144,23,130,419,8,20,816,17,50,22,0,6,6,NO
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/InCountry.java,43,43,43,1,12,384,32,32,24,2,2,36,3,3,12,1,1,1,NO
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/TablePrimarySubQuery.java,62,29,29,1,12,156,13,13,12,1,1,24,2,2,0,0,0,1,NO
2,tajo-catalog/tajo-catalog-common/src/main/java/tajo/catalog/Options.java,185,70,70,1,17,527,31,31,34,2,2,85,5,5,-17,-1,0,1,YES
2,tajo-core/src/main/java/org/apache/tajo/worker/TajoResourceAllocator.java,376,1,1,3,30,703,23,37,559,18,50,1193,39,101,-75,-2,0,4,NO
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableMeta.java,138,43,43,2,38,288,7,14,87,2,4,197,5,7,-23,0,2,3,YES
2,tajo-common/src/main/java/org/apache/tajo/util/datetime/TimeMeta.java,213,1,1,1,2,258,129,130,40,20,20,40,20,20,40,20,20,1,NO
2,tajo-plan/src/main/java/org/apache/tajo/plan/verifier/LogicalPlanVerifier.java,280,1,1,1,8,32,4,4,120,15,15,128,16,16,112,14,14,1,NO
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/GroupbyNode.java,203,43,43,1,82,2811,34,94,622,7,24,975,11,34,269,3,14,6,YES
2,tajo-core/src/test/java/org/apache/tajo/master/querymaster/TestKillQuery.java,108,1,1,1,11,44,4,4,1188,108,108,1188,108,108,1188,108,108,1,YES
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/LogicalNode.java,123,43,43,1,12,60,5,5,48,4,4,48,4,4,48,4,4,1,NO
2,tajo-common/src/main/java/org/apache/tajo/service/BaseServiceTracker.java,126,1,1,1,9,119,13,15,270,30,30,279,31,31,261,29,29,1,NO
2,tajo-catalog/tajo-catalog-common/src/main/java/tajo/catalog/statistics/StatisticsUtil.java,105,70,70,1,17,459,27,27,272,16,16,340,20,20,204,12,12,1,YES
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/JoinTupleComparator.java,96,1,1,1,11,110,10,10,121,11,11,143,13,13,99,9,9,1,YES
2,tajo-client/src/main/java/org/apache/tajo/client/QueryClient.java,118,1,1,1,20,640,32,58,20,1,2,40,2,2,0,0,2,2,NO
2,tajo-catalog/tajo-catalog-drivers/tajo-hcatalog/src/main/java/org/apache/tajo/catalog/store/HCatalogStoreClientPool.java,164,16,16,2,57,348,6,14,783,13,16,1224,21,32,342,6,12,4,YES
2,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestMergeScanner.java,203,1,1,2,12,528,44,130,13,1,2,31,2,6,-5,0,0,2,NO
2,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/ProjectionExec.java,67,70,70,1,17,1105,65,65,51,3,3,170,10,10,-68,-4,0,1,YES
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/benchmark/TPCH.java,200,43,43,2,24,204,8,14,120,5,8,144,6,8,96,4,8,2,YES
2,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/TestJoinOrderAlgorithm.java,191,1,1,1,2,258,129,130,6,3,3,10,5,5,2,1,1,1,NO
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/UniformRangePartition.java,717,1,1,1,11,154,14,14,2739,249,249,3443,313,313,2035,185,185,1,YES
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/PlanString.java,116,32,32,1,24,744,31,40,240,10,14,240,10,14,240,10,14,2,NO
2,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoResultSet.java,201,17,17,2,33,786,23,58,389,11,28,449,13,33,329,9,23,3,YES
2,tajo-core/tajo-core-pullserver/src/main/java/org/apache/tajo/pullserver/PullServerAuxService.java,662,43,43,1,29,190,6,13,150,5,6,203,7,7,97,3,5,2,NO
2,tajo-storage/src/main/java/org/apache/tajo/storage/TextSerializerDeserializer.java,225,13,13,1,21,767,36,58,74,3,4,147,7,7,1,0,1,2,YES
2,tajo-core/src/test/java/org/apache/tajo/jdbc/TestTajoDatabaseMetaData.java,397,1,1,1,12,48,4,4,2016,168,168,3528,294,294,504,42,42,1,YES
2,tajo-catalog/tajo-catalog-common/src/test/java/tajo/catalog/TestFunctionDesc.java,123,70,70,1,17,884,52,52,17,1,1,34,2,2,0,0,0,1,YES
2,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/TextUtils.java,461,29,29,1,10,20,2,2,30,3,3,40,4,4,20,2,2,1,NO
2,tajo-client/src/main/java/org/apache/tajo/client/SessionConnection.java,383,1,1,4,35,853,24,58,720,20,33,920,26,40,520,14,33,4,NO
2,tajo-common/src/test/java/org/apache/tajo/tuple/memory/TestUnSafeTupleBytesComparator.java,61,1,1,1,2,4,2,2,122,61,61,122,61,61,122,61,61,1,NO
2,tajo-core-tests/src/test/java/org/apache/tajo/master/TestExecutionBlockCursor.java,136,1,1,1,2,258,129,130,5,2,3,8,4,5,2,1,1,1,NO
2,tajo-core/tajo-core-backend/src/main/java/tajo/master/QueryMaster.java,432,70,70,2,85,1666,19,31,748,8,19,1258,14,40,238,2,7,5,YES
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/LiteralValue.java,56,39,39,1,53,1326,25,40,173,3,6,257,4,10,89,1,6,4,NO
2,tajo-common/src/main/java/org/apache/tajo/util/TUtil.java,211,43,43,2,50,807,16,30,521,10,22,560,11,22,482,9,22,4,YES
2,tajo-common/src/main/java/org/apache/tajo/util/graph/DirectedGraph.java,65,1,1,1,3,48,16,16,6,2,2,9,3,3,3,1,1,1,NO
2,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractDBStore.java,1627,29,29,6,119,2227,18,94,1559,13,37,4368,36,307,-1250,-10,14,11,YES
2,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/MergeJoinExec.java,179,70,70,1,17,1105,65,65,68,4,4,204,12,12,-68,-4,0,1,YES
2,tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TupleRange.java,103,1,0,1,10,40,4,4,0,0,0,90,9,9,-90,-9,0,1,NO
2,tajo-jdbc/src/main/java/org/apache/tajo/jdbc/TajoDatabaseMetaData.java,1206,17,17,1,35,1242,35,94,975,27,81,1872,53,156,78,2,6,3,YES
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/json/TableMetaAdapter.java,55,43,43,1,10,90,9,9,40,4,4,120,12,12,-40,-4,0,1,NO
2,tajo-core/src/test/java/org/apache/tajo/master/TestExecutionBlockCursor.java,123,1,1,1,12,72,6,6,12,1,1,24,2,2,0,0,0,1,YES
2,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/CatalogStore.java,151,43,43,1,5,145,29,29,25,5,5,440,88,88,-390,-78,0,1,NO
2,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/query/TestDropTable.java,38,4,4,1,12,132,11,11,24,2,2,60,5,5,-12,-1,0,1,YES
2,tajo-core/src/main/java/org/apache/tajo/engine/eval/CastEval.java,91,1,1,1,12,144,12,12,48,4,4,48,4,4,48,4,4,1,YES
2,tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeConstants.java,659,1,1,2,10,24,2,6,172,17,18,289,28,31,55,5,10,2,NO
2,tajo-core/tajo-core-storage/src/main/java/tajo/storage/MergeScanner.java,94,65,65,1,34,1649,48,52,1802,53,82,1802,53,82,1802,53,82,2,YES
2,tajo-core/tajo-core-storage/src/main/java/tajo/storage/FileScanner.java,48,70,70,1,17,765,45,45,595,35,35,765,45,45,425,25,25,1,YES
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/physical/HashPartitioner.java,49,43,43,1,12,60,5,5,60,5,5,60,5,5,60,5,5,1,YES
2,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/Fetcher.java,259,43,43,2,48,216,4,12,792,16,37,1248,26,52,336,7,22,4,NO
2,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/HttpFileServerHandler.java,175,1,1,1,4,20,5,5,24,6,6,48,12,12,0,0,0,1,NO
2,tajo-rpc/src/main/java/org/apache/tajo/rpc/AsyncRpcServer.java,127,28,28,2,40,563,14,21,130,3,5,238,5,10,22,0,2,3,YES
2,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/logical/StoreTableNode.java,152,70,70,1,17,527,31,31,799,47,47,1122,66,66,476,28,28,1,YES
2,tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/PartitionedTableRewriter.java,361,1,1,1,11,22,2,2,33,3,3,209,19,19,-143,-13,0,1,YES
2,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestSortQuery.java,412,1,1,2,14,216,15,50,362,25,56,473,33,56,251,17,56,3,NO
2,tajo-core/src/main/java/org/apache/tajo/master/LaunchTaskRunnersEvent.java,46,1,1,1,10,370,37,37,30,3,3,50,5,5,10,1,1,1,NO
2,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/physical/TestHashJoinExec.java,232,43,43,1,41,1737,42,94,1234,30,98,1340,32,102,1128,27,94,3,NO
